Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Katalon/Page_Sign in  Katalon Software Quality Mana_cfddb7/div_Sign up""))",Chrome 118.0.0.0,,,2023-10-31 16:51:43,2023-10-31 16:51:45,2.084s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/input_btn_text""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:51:45,2023-10-31 16:51:46,1.079s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:51:46,2023-10-31 16:51:47,0.477s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:51:47,2023-10-31 16:51:47,0.002s,PASSED
,,,,,,,
Test Cases/Katalon - Verify the error message on the SignUp Page,Chrome 118.0.0.0,,,2023-10-31 16:51:47,2023-10-31 16:52:02,15.543s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:51:47,2023-10-31 16:51:47,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:51:47,2023-10-31 16:51:51,3.702s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-10-31 16:51:51,2023-10-31 16:51:54,3.535s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:51:54,2023-10-31 16:51:54,0.150s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-10-31 16:51:54,2023-10-31 16:51:56,1.558s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Start free trial""))",Chrome 118.0.0.0,,,2023-10-31 16:51:56,2023-10-31 16:51:59,2.741s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/divbtn-sign-up""))",Chrome 118.0.0.0,,,2023-10-31 16:51:59,2023-10-31 16:52:01,2.681s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/span_Please fill all form fields""), ""Please fill all form fields"")",Chrome 118.0.0.0,,,2023-10-31 16:52:01,2023-10-31 16:52:02,0.532s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:52:02,2023-10-31 16:52:02,0.521s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:52:02,2023-10-31 16:52:02,0.001s,PASSED
