Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 15:39:48,2023-10-31 15:39:48,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 15:39:49,2023-10-31 15:39:51,2.854s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-10-31 15:39:51,2023-10-31 15:39:55,3.217s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-10-31 15:39:55,2023-10-31 15:39:57,2.770s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_View a demo""))",Chrome 118.0.0.0,,,2023-10-31 15:39:57,2023-10-31 15:40:00,2.474s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/img_industry""), 0)",Chrome 118.0.0.0,,,2023-10-31 15:40:00,2023-10-31 15:40:01,1.613s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 15:40:01,2023-10-31 15:40:02,0.402s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 15:40:02,2023-10-31 15:40:02,0.003s,PASSED
,,,,,,,
Test Cases/Katalon - Verify Incorrect email verification,Chrome 118.0.0.0,,,2023-10-31 15:40:02,2023-10-31 15:40:17,14.882s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 15:40:02,2023-10-31 15:40:02,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 15:40:02,2023-10-31 15:40:05,2.915s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-10-31 15:40:05,2023-10-31 15:40:08,3.032s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Start free trial""))",Chrome 118.0.0.0,,,2023-10-31 15:40:08,2023-10-31 15:40:12,4.165s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/div_Sign in""))",Chrome 118.0.0.0,,,2023-10-31 15:40:12,2023-10-31 15:40:14,1.660s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Sign in  Katalon Software Quality Mana_cfddb7/div_Sign up""))",Chrome 118.0.0.0,,,2023-10-31 15:40:14,2023-10-31 15:40:15,1.469s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/input_btn_text""), 0)",Chrome 118.0.0.0,,,2023-10-31 15:40:15,2023-10-31 15:40:16,1.120s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 15:40:16,2023-10-31 15:40:17,0.407s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 15:40:17,2023-10-31 15:40:17,0.003s,PASSED
