Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/a_WpHeLc VfPpkd-mRLv6 VfPpkd-RLmnJb_1""), 0)",Edge Chromium 118,,,2023-10-31 16:59:08,2023-10-31 16:59:10,1.238s,PASSED
closeBrowser(),Edge Chromium 118,,,2023-10-31 16:59:10,2023-10-31 16:59:10,0.745s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 118,,,2023-10-31 16:59:10,2023-10-31 16:59:10,0.003s,PASSED
,,,,,,,
Test Cases/Gmail - Verify the validation message,Edge Chromium 118,,,2023-10-31 16:59:10,2023-10-31 16:59:16,6.105s,PASSED
Start listener action : sampleBeforeTestCase,Edge Chromium 118,,,2023-10-31 16:59:10,2023-10-31 16:59:10,0.002s,PASSED
"openBrowser("""")",Edge Chromium 118,,,2023-10-31 16:59:10,2023-10-31 16:59:14,3.060s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeyzR6pw5d28fypnZRPD2z3UMAtruQJTmGrturMB1BE3plFqEShDNo4O4MTXu67xx9JFqi_TIZw&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1292309958%3A1698780033683571&theme=glif#inbox"")",Edge Chromium 118,,,2023-10-31 16:59:14,2023-10-31 16:59:15,1.293s,PASSED
maximizeWindow(),Edge Chromium 118,,,2023-10-31 16:59:15,2023-10-31 16:59:15,0.194s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Edge Chromium 118,,,2023-10-31 16:59:15,2023-10-31 16:59:15,0.485s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/div_Email or phoneEnter an email or phone number""), 0)",Edge Chromium 118,,,2023-10-31 16:59:15,2023-10-31 16:59:16,0.493s,PASSED
closeBrowser(),Edge Chromium 118,,,2023-10-31 16:59:16,2023-10-31 16:59:16,0.443s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 118,,,2023-10-31 16:59:16,2023-10-31 16:59:16,0.003s,PASSED
