Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeywjvDYoN5FDADVUpdLkv_4Dss1DZHwOFdZCBX9CuM3ITel-sS3Srk5PAoPo89chcvj7pJ2Kng&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S218891431%3A1698778883803894&theme=glif#inbox"")",Edge Chromium 118,,,2023-11-01 11:45:33,2023-11-01 11:45:34,1.240s,PASSED
maximizeWindow(),Edge Chromium 118,,,2023-11-01 11:45:34,2023-11-01 11:45:34,0.224s,PASSED
"setText(findTestObject(""Object Repository/Gmail/Page_Gmail/input_identifier""), ""abcxyz"")",Edge Chromium 118,,,2023-11-01 11:45:34,2023-11-01 11:45:35,0.810s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Edge Chromium 118,,,2023-11-01 11:45:35,2023-11-01 11:45:36,0.579s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/a_WpHeLc VfPpkd-mRLv6 VfPpkd-RLmnJb""))",Edge Chromium 118,,,2023-11-01 11:45:36,2023-11-01 11:45:39,3.295s,PASSED
"setText(findTestObject(""Object Repository/Gmail/Page_Gmail/input_identifier""), ""abcxyz"")",Edge Chromium 118,,,2023-11-01 11:45:39,2023-11-01 11:45:40,0.935s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Edge Chromium 118,,,2023-11-01 11:45:40,2023-11-01 11:45:40,0.517s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/a_WpHeLc VfPpkd-mRLv6 VfPpkd-RLmnJb_1""), 0)",Edge Chromium 118,,,2023-11-01 11:45:40,2023-11-01 11:45:41,1.102s,PASSED
closeBrowser(),Edge Chromium 118,,,2023-11-01 11:45:41,2023-11-01 11:45:42,0.592s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 118,,,2023-11-01 11:45:42,2023-11-01 11:45:42,0.002s,PASSED
,,,,,,,
Test Cases/Gmail - Verify the validation message,Edge Chromium 118,,,2023-11-01 11:45:42,2023-11-01 11:45:49,6.858s,PASSED
Start listener action : sampleBeforeTestCase,Edge Chromium 118,,,2023-11-01 11:45:42,2023-11-01 11:45:42,0.003s,PASSED
"openBrowser("""")",Edge Chromium 118,,,2023-11-01 11:45:42,2023-11-01 11:45:45,3.066s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeyzR6pw5d28fypnZRPD2z3UMAtruQJTmGrturMB1BE3plFqEShDNo4O4MTXu67xx9JFqi_TIZw&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1292309958%3A1698780033683571&theme=glif#inbox"")",Edge Chromium 118,,,2023-11-01 11:45:45,2023-11-01 11:45:47,2.155s,PASSED
maximizeWindow(),Edge Chromium 118,,,2023-11-01 11:45:47,2023-11-01 11:45:48,0.186s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Edge Chromium 118,,,2023-11-01 11:45:48,2023-11-01 11:45:48,0.420s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/div_Email or phoneEnter an email or phone number""), 0)",Edge Chromium 118,,,2023-11-01 11:45:48,2023-11-01 11:45:48,0.460s,PASSED
closeBrowser(),Edge Chromium 118,,,2023-11-01 11:45:48,2023-11-01 11:45:49,0.448s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 118,,,2023-11-01 11:45:49,2023-11-01 11:45:49,0.005s,PASSED
