Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Deloitte/Page_2023 Deloitte holiday retail survey  D_2a1ba5/img""))",Chrome 118.0.0.0,,,2023-11-01 10:08:24,2023-11-01 10:08:25,0.810s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:08:25,2023-11-01 10:08:26,0.423s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:08:26,2023-11-01 10:08:26,0.002s,PASSED
,,,,,,,
Test Cases/Gmail - Forgot email verification,Chrome 118.0.0.0,,,2023-11-01 10:08:26,2023-11-01 10:09:04,38.162s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:08:26,2023-11-01 10:08:26,0.003s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:08:26,2023-11-01 10:08:29,2.890s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeyz2KxDaCIoSux7c4LnD_19qaKALraXqCL6tDXgQtR0fl_r0sRWKJdWPPWF9Ald7Va9H4pwIZA&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S285881911%3A1698779896826121&theme=glif#inbox"")",Chrome 118.0.0.0,,,2023-11-01 10:08:29,2023-11-01 10:08:30,1.400s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:08:30,2023-11-01 10:08:30,0.140s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/button_Forgot email""))",Chrome 118.0.0.0,,,2023-11-01 10:08:30,2023-11-01 10:08:31,1.212s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-11-01 10:08:31,2023-11-01 10:09:03,31.566s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/div_Enter a valid email or phone number""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:03,2023-11-01 10:09:03,0.534s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:09:03,2023-11-01 10:09:04,0.283s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:04,2023-11-01 10:09:04,0.001s,PASSED
,,,,,,,
Test Cases/Gmail - Incorrect login verification,Chrome 118.0.0.0,,,2023-11-01 10:09:04,2023-11-01 10:09:11,7.344s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:04,2023-11-01 10:09:04,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:09:04,2023-11-01 10:09:07,2.844s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeywlj-QeinCv6drOjCNfoQ8bXTmpp7Hl7eVjr0AUWTEmWXqv0AIumDuU5lI3vpnkTyFo2aOM&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1458760932%3A1698778577004689&theme=glif#inbox"")",Chrome 118.0.0.0,,,2023-11-01 10:09:07,2023-11-01 10:09:08,1.021s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:09:08,2023-11-01 10:09:08,0.144s,PASSED
"setText(findTestObject(""Object Repository/Gmail/Page_Gmail/input_identifier""), ""abcxyz"")",Chrome 118.0.0.0,,,2023-11-01 10:09:08,2023-11-01 10:09:09,0.826s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-11-01 10:09:09,2023-11-01 10:09:10,1.516s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Couldnt sign you in""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:10,2023-11-01 10:09:11,0.425s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:09:11,2023-11-01 10:09:11,0.470s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:11,2023-11-01 10:09:11,0.002s,PASSED
,,,,,,,
Test Cases/Gmail - Try again with invalid login,Chrome 118.0.0.0,,,2023-11-01 10:09:11,2023-11-01 10:09:23,12.284s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:11,2023-11-01 10:09:11,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:09:11,2023-11-01 10:09:14,3.116s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeywjvDYoN5FDADVUpdLkv_4Dss1DZHwOFdZCBX9CuM3ITel-sS3Srk5PAoPo89chcvj7pJ2Kng&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S218891431%3A1698778883803894&theme=glif#inbox"")",Chrome 118.0.0.0,,,2023-11-01 10:09:14,2023-11-01 10:09:16,1.302s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:09:16,2023-11-01 10:09:16,0.195s,PASSED
"setText(findTestObject(""Object Repository/Gmail/Page_Gmail/input_identifier""), ""abcxyz"")",Chrome 118.0.0.0,,,2023-11-01 10:09:16,2023-11-01 10:09:17,0.841s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-11-01 10:09:17,2023-11-01 10:09:18,1.449s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/a_WpHeLc VfPpkd-mRLv6 VfPpkd-RLmnJb""))",Chrome 118.0.0.0,,,2023-11-01 10:09:18,2023-11-01 10:09:20,2.270s,PASSED
"setText(findTestObject(""Object Repository/Gmail/Page_Gmail/input_identifier""), ""abcxyz"")",Chrome 118.0.0.0,,,2023-11-01 10:09:20,2023-11-01 10:09:21,0.888s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-11-01 10:09:21,2023-11-01 10:09:22,0.489s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/a_WpHeLc VfPpkd-mRLv6 VfPpkd-RLmnJb_1""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:22,2023-11-01 10:09:23,1.086s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:09:23,2023-11-01 10:09:23,0.500s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:23,2023-11-01 10:09:23,0.001s,PASSED
,,,,,,,
Test Cases/Gmail - Verify the validation message,Chrome 118.0.0.0,,,2023-11-01 10:09:23,2023-11-01 10:09:29,5.460s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:23,2023-11-01 10:09:23,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:09:23,2023-11-01 10:09:26,2.827s,PASSED
"navigateToUrl(""https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&emr=1&followup=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F&ifkv=AVQVeyzR6pw5d28fypnZRPD2z3UMAtruQJTmGrturMB1BE3plFqEShDNo4O4MTXu67xx9JFqi_TIZw&osid=1&passive=1209600&service=mail&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1292309958%3A1698780033683571&theme=glif#inbox"")",Chrome 118.0.0.0,,,2023-11-01 10:09:26,2023-11-01 10:09:27,1.061s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:09:27,2023-11-01 10:09:27,0.146s,PASSED
"click(findTestObject(""Object Repository/Gmail/Page_Gmail/span_Next""))",Chrome 118.0.0.0,,,2023-11-01 10:09:27,2023-11-01 10:09:28,0.488s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Gmail/Page_Gmail/div_Email or phoneEnter an email or phone number""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:28,2023-11-01 10:09:28,0.435s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:09:28,2023-11-01 10:09:29,0.377s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:29,2023-11-01 10:09:29,0.002s,PASSED
,,,,,,,
Test Cases/Katalon - Benefits test,Chrome 118.0.0.0,,,2023-11-01 10:09:29,2023-11-01 10:09:43,14.050s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:29,2023-11-01 10:09:29,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:09:29,2023-11-01 10:09:32,2.863s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:09:32,2023-11-01 10:09:35,3.124s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:09:35,2023-11-01 10:09:35,0.310s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:09:35,2023-11-01 10:09:37,1.740s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_View a demo""))",Chrome 118.0.0.0,,,2023-11-01 10:09:37,2023-11-01 10:09:40,2.586s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/div_Seamless test automation with an end-to_9d1ee8""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:40,2023-11-01 10:09:41,1.014s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/div_Visibility throughout the test pipeline""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:41,2023-11-01 10:09:41,0.576s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/div_Centralized workflows to focus on softw_0ff7fc""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:41,2023-11-01 10:09:41,0.311s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/div_Low-code UI to keep everyone, tech or b_bd4e50""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:41,2023-11-01 10:09:42,0.334s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/div_Out-of-the-box fit for any ALM, CI tool_5242ad""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:42,2023-11-01 10:09:42,0.741s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:09:42,2023-11-01 10:09:43,0.340s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:43,2023-11-01 10:09:43,0.002s,PASSED
,,,,,,,
Test Cases/Katalon - Learn More verification,Chrome 118.0.0.0,,,2023-11-01 10:09:43,2023-11-01 10:09:57,14.184s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:43,2023-11-01 10:09:43,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:09:43,2023-11-01 10:09:46,2.778s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:09:46,2023-11-01 10:09:49,3.001s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:09:49,2023-11-01 10:09:49,0.143s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:09:49,2023-11-01 10:09:51,1.879s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Learn more""))",Chrome 118.0.0.0,,,2023-11-01 10:09:51,2023-11-01 10:09:51,0.627s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Learn more""))",Chrome 118.0.0.0,,,2023-11-01 10:09:51,2023-11-01 10:09:53,1.896s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Katalon Studio 9.0.0 Performance Boost_5d349a/div_TABLE OF CONTENTS""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:09:53,2023-11-01 10:09:54,1.192s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio 9.0.0 Performance Boost_5d349a/a_Key performance improvements in Katalon S_185eed""))",Chrome 118.0.0.0,,,2023-11-01 10:09:54,2023-11-01 10:09:55,0.499s,PASSED
"rightClick(findTestObject(""Object Repository/Katalon/Page_Katalon Studio 9.0.0 Performance Boost_5d349a/strong_Key performance improvements in Kata_e75e1d""))",Chrome 118.0.0.0,,,2023-11-01 10:09:55,2023-11-01 10:09:56,0.636s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio 9.0.0 Performance Boost_5d349a/strong_Key performance improvements in Kata_e75e1d""))",Chrome 118.0.0.0,,,2023-11-01 10:09:56,2023-11-01 10:09:56,0.437s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Katalon/Page_Katalon Studio 9.0.0 Performance Boost_5d349a/strong_Key performance improvements in Kata_e75e1d""))",Chrome 118.0.0.0,,,2023-11-01 10:09:56,2023-11-01 10:09:57,0.667s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:09:57,2023-11-01 10:09:57,0.336s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:57,2023-11-01 10:09:57,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Review star verification,Chrome 118.0.0.0,,,2023-11-01 10:09:57,2023-11-01 10:10:09,12.225s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:09:57,2023-11-01 10:09:57,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:09:57,2023-11-01 10:10:00,2.771s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:10:00,2023-11-01 10:10:03,2.936s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:10:03,2023-11-01 10:10:03,0.166s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:10:03,2023-11-01 10:10:05,1.921s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_View a demo""))",Chrome 118.0.0.0,,,2023-11-01 10:10:05,2023-11-01 10:10:08,2.775s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/img_rating""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:10:08,2023-11-01 10:10:09,1.112s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:10:09,2023-11-01 10:10:09,0.452s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:09,2023-11-01 10:10:09,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Verify Contact an expert in Katalon,Chrome 118.0.0.0,,,2023-11-01 10:10:09,2023-11-01 10:10:22,12.712s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:09,2023-11-01 10:10:09,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:10:09,2023-11-01 10:10:12,2.861s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:10:12,2023-11-01 10:10:16,3.732s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:10:16,2023-11-01 10:10:16,0.129s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:10:16,2023-11-01 10:10:17,1.398s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Contact us""))",Chrome 118.0.0.0,,,2023-11-01 10:10:17,2023-11-01 10:10:20,2.270s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Contact Us  Katalon Quality Management_4f5e38/div_Contact an expert""))",Chrome 118.0.0.0,,,2023-11-01 10:10:20,2023-11-01 10:10:21,1.179s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Contact Us  Katalon Quality Management_4f5e38/div_Submit""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:10:21,2023-11-01 10:10:22,0.757s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:10:22,2023-11-01 10:10:22,0.285s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:22,2023-11-01 10:10:22,0.002s,PASSED
,,,,,,,
Test Cases/Katalon - Verify Contact us link is present,Chrome 118.0.0.0,,,2023-11-01 10:10:22,2023-11-01 10:10:34,11.844s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:22,2023-11-01 10:10:22,0.002s,PASSED
